Transaction_ID,Customer_ID,Card_Number,Customer_Age,Gender,Merchant_Category,Amount,Transaction_Date,Transaction_Time,City,State,Country,Device_Type,Card_Present,CVV_Matched,International_Transaction,Daily_Transaction_Count,Previous_Fraud_Count,Class
TXN100848,CUST1453,3123155505705218,48,Male,ATM,41113.58,2026-05-24,08:02:19,Kochi,Kerala,India,Laptop,Yes,Yes,No,3,2,0
TXN100849,CUST1053,1235036871568910,55,Female,Entertainment,92705.63,2026-10-03,01:55:56,Madurai,Tamil Nadu,India,Laptop,No,No,No,14,4,1
TXN100850,CUST1299,4679403664016329,38,Female,Fashion,113769.46,2026-09-17,21:13:55,Coimbatore,Tamil Nadu,India,POS,No,No,No,6,4,1
TXN100851,CUST1721,2731868302915854,59,Male,Fashion,34034.54,2026-06-03,02:24:54,Kochi,Kerala,India,Mobile,No,No,Yes,19,3,1
TXN100852,CUST1399,0734467462159584,59,Male,Entertainment,40196.83,2026-11-09,03:27:04,Delhi,Delhi,India,Mobile,No,Yes,Yes,6,0,0
TXN100853,CUST1097,6981413447609483,62,Female,Entertainment,43205.84,2026-03-07,18:51:46,Madurai,Tamil Nadu,India,Tablet,No,Yes,Yes,1,1,0
TXN100854,CUST1650,5099621836677196,44,Female,Healthcare,142884.35,2026-01-01,04:20:47,Mumbai,Maharashtra,India,Laptop,No,Yes,Yes,5,1,1
TXN100855,CUST1137,3499801376836759,65,Male,Fuel,71179.23,2026-08-20,19:04:20,Madurai,Tamil Nadu,India,POS,No,No,Yes,9,2,1
TXN100856,CUST1028,9233517465642601,53,Female,Fashion,73467.96,2026-03-07,12:13:04,Jaipur,Rajasthan,India,POS,No,No,No,19,1,0
TXN100857,CUST1498,7641490038502551,64,Male,Restaurant,116934.16,2026-12-16,08:56:35,Mumbai,Maharashtra,India,Tablet,Yes,Yes,Yes,19,0,0
TXN100858,CUST1774,3314546157493251,25,Female,E-Commerce,68725.37,2026-09-22,14:37:52,Kochi,Kerala,India,Laptop,Yes,Yes,Yes,10,0,0
TXN100859,CUST1293,3776618308580018,48,Male,Fuel,46837.38,2026-10-26,02:20:05,Coimbatore,Tamil Nadu,India,POS,Yes,No,No,18,3,1
TXN100860,CUST1175,1078187109685642,39,Female,Grocery,61011.6,2026-10-08,20:53:00,Madurai,Tamil Nadu,India,Tablet,Yes,Yes,Yes,12,2,0
TXN100861,CUST1761,3060023028655052,28,Female,Fuel,14420.85,2026-03-20,00:25:26,Delhi,Delhi,India,Mobile,Yes,No,Yes,9,2,1
TXN100862,CUST1757,9920166338222240,20,Female,Fashion,130365.69,2026-10-28,04:11:42,Madurai,Tamil Nadu,India,Mobile,No,No,Yes,1,0,1
TXN100863,CUST1680,9011348433913325,29,Female,Fuel,119501.23,2026-03-23,07:46:38,Hyderabad,Telangana,India,POS,No,No,No,5,1,0
TXN100864,CUST1513,6449760249866342,65,Male,E-Commerce,142615.8,2026-05-07,13:48:29,Delhi,Delhi,India,Laptop,No,No,Yes,20,3,1
TXN100865,CUST1238,5615266559147625,68,Male,ATM,9133.77,2026-08-02,13:19:06,Hyderabad,Telangana,India,Tablet,No,Yes,Yes,13,4,1
TXN100866,CUST1715,5247466535389629,53,Female,Fashion,23156.69,2026-04-14,22:48:24,Delhi,Delhi,India,Laptop,No,Yes,No,16,0,0
TXN100867,CUST1469,6383543468586390,44,Male,Healthcare,109622.82,2026-03-17,09:36:30,Jaipur,Rajasthan,India,Laptop,Yes,No,Yes,12,1,1
TXN100868,CUST1690,8116837103073726,21,Female,Electronics,116263.58,2026-01-03,03:17:34,Jaipur,Rajasthan,India,Tablet,No,Yes,Yes,13,5,1
TXN100869,CUST1282,9312146394762542,65,Male,Healthcare,126375.07,2026-06-01,11:48:25,Bengaluru,Karnataka,India,Laptop,Yes,No,Yes,19,4,1
TXN100870,CUST1646,4036948112664971,57,Female,Entertainment,148436.69,2026-01-14,13:43:56,Pune,Maharashtra,India,Laptop,Yes,No,Yes,20,0,1
TXN100871,CUST1034,1612590163994901,30,Male,Fashion,40862.7,2026-05-20,06:30:58,Mumbai,Maharashtra,India,Tablet,Yes,No,Yes,10,0,0
TXN100872,CUST1559,4101679301481160,36,Male,Grocery,7181.72,2026-06-09,20:57:59,Madurai,Tamil Nadu,India,Mobile,Yes,No,No,4,3,0
TXN100873,CUST1034,1990342134854842,21,Male,Travel,29662.39,2026-08-06,01:44:30,Jaipur,Rajasthan,India,Mobile,No,Yes,Yes,18,3,1
TXN100874,CUST1061,1571171321940247,60,Male,Electronics,145598.88,2026-09-24,17:51:41,Coimbatore,Tamil Nadu,India,POS,Yes,Yes,Yes,18,3,1
TXN100875,CUST1648,4527193678576463,56,Male,Fashion,83138.46,2026-02-10,01:58:40,Delhi,Delhi,India,POS,Yes,No,Yes,19,2,1
TXN100876,CUST1174,3215401315350696,60,Male,Healthcare,10011.07,2026-10-08,08:52:22,Kochi,Kerala,India,Laptop,No,Yes,No,10,0,1
TXN100877,CUST1649,5471798994885669,36,Male,Grocery,4642.3,2026-02-24,18:40:44,Kochi,Kerala,India,Tablet,No,No,No,7,2,0
TXN100878,CUST1517,4227172662565046,18,Female,Grocery,99517.36,2026-02-12,09:54:41,Hyderabad,Telangana,India,Mobile,Yes,Yes,No,17,5,0
TXN100879,CUST1432,2408710066890417,26,Male,Grocery,70783.27,2026-03-28,06:32:46,Coimbatore,Tamil Nadu,India,Mobile,No,Yes,Yes,8,1,0
TXN100880,CUST1186,2824084752835999,37,Male,Grocery,40974.28,2026-01-20,23:48:35,Hyderabad,Telangana,India,Tablet,Yes,Yes,No,4,5,0
TXN100881,CUST1253,5053572289206415,49,Male,E-Commerce,113887.67,2026-09-26,07:01:08,Pune,Maharashtra,India,Mobile,Yes,Yes,No,4,4,0
TXN100882,CUST1730,5341952814478674,64,Male,ATM,5510.08,2026-02-13,20:32:43,Pune,Maharashtra,India,Laptop,Yes,No,Yes,12,3,1
TXN100883,CUST1573,0378912139743699,18,Female,Travel,82904.81,2026-06-26,15:50:23,Jaipur,Rajasthan,India,POS,Yes,No,Yes,19,5,1
TXN100884,CUST1001,6969045289860610,42,Female,Healthcare,68981.68,2026-04-30,14:48:17,Kochi,Kerala,India,Tablet,Yes,Yes,No,11,1,0
TXN100885,CUST1096,3681498025308437,64,Female,E-Commerce,92086.4,2026-11-24,19:54:25,Hyderabad,Telangana,India,POS,No,No,No,6,2,1
TXN100886,CUST1010,8423242348004172,37,Male,Travel,51334.1,2026-07-23,19:06:20,Pune,Maharashtra,India,POS,No,No,No,19,0,0
TXN100887,CUST1511,9602425703332959,36,Female,Electronics,139641.08,2026-02-12,10:40:34,Madurai,Tamil Nadu,India,Tablet,Yes,Yes,No,1,1,0
TXN100888,CUST1402,2991721742922041,44,Female,ATM,139145.3,2026-04-01,03:22:43,Bengaluru,Karnataka,India,Laptop,No,No,Yes,16,0,1
TXN100889,CUST1406,3250313928048502,27,Male,Healthcare,14328.19,2026-10-27,01:06:36,Bengaluru,Karnataka,India,Laptop,Yes,No,Yes,16,4,1
TXN100890,CUST1499,1900002956162256,63,Female,Entertainment,9645.35,2026-07-08,11:38:19,Chennai,Tamil Nadu,India,Tablet,Yes,Yes,Yes,10,2,0
TXN100891,CUST1223,2316778145647437,18,Male,E-Commerce,44391.46,2026-06-30,06:43:39,Coimbatore,Tamil Nadu,India,Mobile,No,No,No,14,5,1
TXN100892,CUST1439,5052761209281578,21,Female,Fuel,119583.18,2026-11-16,01:09:08,Bengaluru,Karnataka,India,Mobile,Yes,No,No,18,5,1
TXN100893,CUST1453,0676353223718592,22,Male,Healthcare,122819.38,2026-09-22,23:18:41,Pune,Maharashtra,India,POS,No,Yes,No,3,0,0
TXN100894,CUST1156,9430003753989231,31,Male,Restaurant,65631.2,2026-11-03,21:40:32,Mumbai,Maharashtra,India,Tablet,Yes,Yes,No,18,5,0
TXN100895,CUST1503,8376591538201140,70,Female,Travel,24591.94,2026-08-08,12:18:11,Mumbai,Maharashtra,India,Tablet,Yes,No,Yes,5,3,1
TXN100896,CUST1188,4553375656976487,50,Female,E-Commerce,63907.78,2026-03-26,08:52:51,Jaipur,Rajasthan,India,POS,No,Yes,Yes,10,3,1
TXN100897,CUST1641,2506929656851206,67,Male,Entertainment,131378.62,2026-12-31,15:11:38,Bengaluru,Karnataka,India,POS,Yes,No,Yes,9,5,1
TXN100898,CUST1276,2129146502234778,62,Male,Restaurant,136610.64,2026-09-10,23:36:29,Madurai,Tamil Nadu,India,POS,Yes,No,Yes,15,0,1
TXN100899,CUST1209,3982147823372094,38,Male,Healthcare,73261.24,2026-08-16,00:25:12,Mumbai,Maharashtra,India,Laptop,Yes,No,Yes,1,0,1
TXN100900,CUST1069,2200848426483336,46,Female,Grocery,142052.14,2026-09-18,05:44:34,Jaipur,Rajasthan,India,Tablet,No,Yes,Yes,13,0,1
TXN100901,CUST1344,4946920856490132,34,Female,Fuel,136219.11,2026-04-21,11:03:52,Chennai,Tamil Nadu,India,Mobile,Yes,No,No,13,0,0
TXN100902,CUST1544,0803889044104043,22,Female,Healthcare,57775.06,2026-09-18,10:04:43,Bengaluru,Karnataka,India,POS,Yes,Yes,No,17,5,0
TXN100903,CUST1318,7558030901685647,25,Female,Entertainment,82359.78,2026-01-19,02:59:38,Chennai,Tamil Nadu,India,Laptop,No,Yes,No,20,4,1
TXN100904,CUST1711,8371611586686119,54,Female,Healthcare,65809.18,2026-10-24,23:45:33,Bengaluru,Karnataka,India,Laptop,Yes,No,Yes,16,0,1
TXN100905,CUST1737,5058353458195657,63,Male,ATM,55474.15,2026-07-06,07:15:37,Jaipur,Rajasthan,India,Laptop,No,Yes,No,13,5,0
TXN100906,CUST1480,7580158466879303,18,Male,ATM,51178.81,2026-03-22,14:11:30,Mumbai,Maharashtra,India,Tablet,Yes,No,No,3,5,0
TXN100907,CUST1757,0252854613087308,54,Female,Electronics,132905.86,2026-01-05,20:29:48,Bengaluru,Karnataka,India,Laptop,No,No,No,15,5,1
TXN100908,CUST1774,1184252786309007,23,Male,Fuel,7255.09,2026-03-14,22:54:17,Madurai,Tamil Nadu,India,Laptop,No,No,No,7,5,1
TXN100909,CUST1054,5777196199716596,40,Female,Healthcare,115461.3,2026-07-28,09:02:38,Jaipur,Rajasthan,India,Tablet,Yes,Yes,No,9,0,1
TXN100910,CUST1731,5224265379322191,66,Female,Fashion,147611.95,2026-12-27,00:29:01,Kochi,Kerala,India,POS,No,Yes,No,2,0,0
TXN100911,CUST1656,9115010162600802,43,Female,ATM,85794.5,2026-04-17,21:16:54,Delhi,Delhi,India,POS,No,Yes,Yes,11,2,1
TXN100912,CUST1520,8357192149679146,33,Female,Healthcare,127966.91,2026-12-14,07:51:09,Chennai,Tamil Nadu,India,Laptop,Yes,No,Yes,14,3,1
TXN100913,CUST1374,2824685492724000,62,Male,Grocery,81938.35,2026-12-07,01:05:19,Mumbai,Maharashtra,India,Mobile,No,Yes,Yes,18,2,1
TXN100914,CUST1287,3271630335636930,23,Male,Grocery,108371.17,2026-10-29,01:33:52,Jaipur,Rajasthan,India,Laptop,Yes,No,Yes,1,2,1
TXN100915,CUST1545,0283541589290930,34,Male,Entertainment,62603.0,2026-02-15,07:49:26,Mumbai,Maharashtra,India,Laptop,Yes,Yes,Yes,5,5,0
TXN100916,CUST1533,1594747053110583,61,Male,Grocery,129309.59,2026-08-10,15:59:12,Jaipur,Rajasthan,India,Tablet,No,Yes,Yes,18,4,1
TXN100917,CUST1128,4269376501676718,49,Female,Healthcare,130466.47,2026-03-06,21:33:34,Bengaluru,Karnataka,India,Tablet,Yes,No,No,1,0,0
TXN100918,CUST1407,2762922666788093,46,Female,Fuel,142442.87,2026-06-16,05:11:35,Jaipur,Rajasthan,India,Mobile,No,No,Yes,11,4,1
TXN100919,CUST1549,1255977726597640,53,Male,ATM,55435.16,2026-09-30,00:20:01,Coimbatore,Tamil Nadu,India,POS,Yes,No,Yes,13,2,1
TXN100920,CUST1495,8939129565188711,37,Female,Grocery,8459.57,2026-11-30,11:49:02,Chennai,Tamil Nadu,India,Laptop,No,No,Yes,17,3,1
TXN100921,CUST1575,7570302930112501,59,Female,Grocery,74036.47,2026-03-29,18:48:01,Mumbai,Maharashtra,India,POS,Yes,Yes,Yes,8,1,0
TXN100922,CUST1216,1806200730242662,34,Female,Travel,35920.74,2026-11-22,09:01:44,Kochi,Kerala,India,Tablet,Yes,No,No,13,5,1
TXN100923,CUST1612,5674068735445345,64,Male,Restaurant,57153.54,2026-08-08,17:34:42,Mumbai,Maharashtra,India,POS,Yes,No,Yes,10,4,1
TXN100924,CUST1760,3586267366485320,60,Female,Entertainment,54769.54,2026-08-30,00:59:32,Jaipur,Rajasthan,India,POS,Yes,Yes,No,20,4,0
TXN100925,CUST1665,4436958050450509,29,Female,Healthcare,69548.99,2026-01-05,01:29:12,Hyderabad,Telangana,India,Laptop,Yes,Yes,No,15,1,0
TXN100926,CUST1502,2954503801625851,40,Male,Electronics,103384.69,2026-11-22,00:19:21,Chennai,Tamil Nadu,India,Laptop,Yes,No,Yes,11,1,1
TXN100927,CUST1067,2794337953111235,54,Male,Restaurant,149064.12,2026-03-27,12:22:11,Delhi,Delhi,India,POS,Yes,No,No,6,5,1
TXN100928,CUST1353,1085738385545146,20,Male,E-Commerce,34860.94,2026-02-18,02:30:42,Hyderabad,Telangana,India,POS,No,No,Yes,15,5,1
TXN100929,CUST1033,6272816733746121,60,Female,Entertainment,56214.04,2026-08-05,23:46:48,Madurai,Tamil Nadu,India,Tablet,No,Yes,Yes,14,0,0
TXN100930,CUST1539,1876209906931963,19,Male,E-Commerce,89677.05,2026-02-07,13:47:31,Chennai,Tamil Nadu,India,POS,No,Yes,No,20,4,1
TXN100931,CUST1553,2267312343888048,40,Male,Restaurant,97549.42,2026-01-30,04:23:38,Bengaluru,Karnataka,India,Tablet,No,No,Yes,5,4,1
TXN100932,CUST1180,3134275576729911,63,Female,Restaurant,88590.99,2026-05-27,20:16:12,Coimbatore,Tamil Nadu,India,Laptop,No,Yes,No,20,2,1
TXN100933,CUST1231,1029771150629179,26,Female,Travel,121344.23,2026-08-20,06:54:10,Pune,Maharashtra,India,Mobile,No,Yes,Yes,2,5,1
TXN100934,CUST1516,7392219836915737,45,Female,Fuel,115942.76,2026-07-03,04:36:32,Delhi,Delhi,India,Tablet,Yes,No,No,12,4,1
TXN100935,CUST1759,9153044500202683,53,Female,ATM,91957.03,2026-04-20,23:19:40,Kochi,Kerala,India,Mobile,Yes,No,No,15,3,1
TXN100936,CUST1049,3040934675418236,52,Male,Grocery,11373.77,2026-05-05,17:42:08,Delhi,Delhi,India,Laptop,Yes,Yes,No,4,1,0
TXN100937,CUST1385,0184220138825320,67,Male,Fuel,132228.5,2026-12-11,12:33:07,Mumbai,Maharashtra,India,Laptop,No,Yes,Yes,18,4,1
TXN100938,CUST1693,1736907894767200,19,Female,Electronics,12164.84,2026-12-24,22:06:49,Chennai,Tamil Nadu,India,Tablet,Yes,No,Yes,14,1,1
TXN100939,CUST1276,8508951237085119,66,Male,E-Commerce,39761.47,2026-11-26,09:23:16,Kochi,Kerala,India,Tablet,No,Yes,No,12,2,0
TXN100940,CUST1118,9276713771886263,55,Female,Healthcare,16027.44,2026-07-25,12:59:49,Delhi,Delhi,India,Laptop,Yes,No,No,16,1,0
TXN100941,CUST1201,8874022346144662,49,Female,Fashion,109141.81,2026-01-01,09:43:07,Coimbatore,Tamil Nadu,India,Tablet,No,Yes,No,6,5,0
TXN100942,CUST1384,2483196863647046,38,Female,ATM,146544.76,2026-07-18,18:32:57,Delhi,Delhi,India,Mobile,Yes,No,Yes,1,0,1
TXN100943,CUST1285,8379363159229127,21,Female,Travel,89766.6,2026-05-24,02:02:58,Hyderabad,Telangana,India,Mobile,No,Yes,Yes,3,4,1
TXN100944,CUST1463,2282471830181796,59,Male,Entertainment,50233.14,2026-08-18,16:39:46,Pune,Maharashtra,India,POS,No,No,No,20,4,1
TXN100945,CUST1059,5221711486565818,57,Male,Grocery,64928.65,2026-09-10,06:40:51,Kochi,Kerala,India,Tablet,Yes,Yes,No,7,0,0
TXN100946,CUST1473,5572616949637881,23,Male,ATM,127949.19,2026-12-30,18:41:37,Jaipur,Rajasthan,India,Mobile,No,Yes,Yes,4,1,0
TXN100947,CUST1014,7167532163361317,57,Female,Restaurant,86780.43,2026-01-24,09:44:38,Chennai,Tamil Nadu,India,Laptop,No,Yes,No,10,2,1
TXN100948,CUST1529,5835639981274392,27,Female,Travel,15920.92,2026-05-20,02:53:38,Madurai,Tamil Nadu,India,POS,Yes,No,No,14,1,0
TXN100949,CUST1109,2360186399454138,34,Female,Fashion,14117.71,2026-07-19,06:49:03,Jaipur,Rajasthan,India,Laptop,Yes,No,No,17,5,1
TXN100950,CUST1755,5909645987240899,29,Male,Entertainment,72544.1,2026-04-07,10:41:48,Coimbatore,Tamil Nadu,India,Tablet,No,Yes,Yes,7,1,0
TXN100951,CUST1482,3670721734024222,65,Female,Fuel,103267.4,2026-09-26,23:14:51,Chennai,Tamil Nadu,India,Tablet,Yes,Yes,Yes,14,2,1
TXN100952,CUST1316,0181444248420243,69,Female,Grocery,104671.11,2026-06-07,14:26:22,Coimbatore,Tamil Nadu,India,Mobile,No,Yes,No,14,2,1
TXN100953,CUST1009,9941475398913705,37,Male,Restaurant,125823.67,2026-02-17,21:40:39,Chennai,Tamil Nadu,India,Laptop,No,Yes,Yes,1,5,1
TXN100954,CUST1205,5659429920237666,55,Female,E-Commerce,26031.7,2026-03-27,18:22:14,Bengaluru,Karnataka,India,Tablet,Yes,No,Yes,3,5,1
TXN100955,CUST1555,3909342424066283,35,Female,Fashion,30275.68,2026-06-03,21:33:34,Jaipur,Rajasthan,India,Laptop,Yes,No,Yes,16,2,1
TXN100956,CUST1105,8669408654243826,57,Male,ATM,49498.93,2026-01-11,14:17:13,Kochi,Kerala,India,Mobile,No,Yes,No,20,2,0
TXN100957,CUST1492,0396964535917650,34,Female,Fuel,120395.04,2026-09-25,06:00:02,Jaipur,Rajasthan,India,POS,No,Yes,No,7,2,0
TXN100958,CUST1758,9668667989947061,47,Male,Healthcare,87657.1,2026-02-13,08:39:28,Coimbatore,Tamil Nadu,India,Mobile,Yes,Yes,No,15,0,0
TXN100959,CUST1492,5665051886016744,54,Male,Fashion,42648.79,2026-04-17,11:39:56,Mumbai,Maharashtra,India,POS,Yes,No,No,1,5,0
TXN100960,CUST1419,6937540242861789,28,Female,Entertainment,18699.53,2026-01-18,04:21:03,Bengaluru,Karnataka,India,POS,No,No,Yes,13,2,1
TXN100961,CUST1527,1638493680635853,19,Male,Grocery,115478.58,2026-03-14,14:35:36,Mumbai,Maharashtra,India,POS,Yes,Yes,Yes,10,5,1
TXN100962,CUST1516,5277586703656203,65,Female,Fashion,38096.73,2026-12-15,09:13:40,Jaipur,Rajasthan,India,POS,No,No,Yes,8,0,0
TXN100963,CUST1691,2335761707317445,47,Female,Healthcare,26000.25,2026-07-31,04:24:15,Mumbai,Maharashtra,India,Tablet,No,Yes,No,16,2,0
TXN100964,CUST1792,5944348529537740,66,Male,Entertainment,58424.55,2026-08-03,17:30:18,Chennai,Tamil Nadu,India,POS,Yes,Yes,No,14,3,0
TXN100965,CUST1316,9753411573309900,59,Male,E-Commerce,127673.32,2026-01-18,13:23:25,Kochi,Kerala,India,Laptop,Yes,No,No,11,1,1
TXN100966,CUST1538,5653523266000470,54,Male,Fuel,9036.5,2026-05-06,09:37:48,Kochi,Kerala,India,Tablet,Yes,Yes,No,11,0,0
TXN100967,CUST1105,5837466144776186,50,Female,Grocery,42135.59,2026-08-25,23:37:26,Mumbai,Maharashtra,India,Tablet,Yes,Yes,No,5,2,0
TXN100968,CUST1615,9508914233029276,36,Male,Travel,41772.01,2026-09-04,21:15:39,Pune,Maharashtra,India,Tablet,Yes,Yes,Yes,9,0,0
TXN100969,CUST1222,1866047473389147,64,Female,Electronics,39209.47,2026-06-03,09:52:08,Chennai,Tamil Nadu,India,Laptop,No,No,No,4,0,0
TXN100970,CUST1765,2387351866477413,23,Male,Travel,11499.41,2026-12-12,06:00:09,Kochi,Kerala,India,POS,Yes,No,No,11,4,1
TXN100971,CUST1081,5398852178955990,69,Female,Fuel,137505.23,2026-10-11,12:21:23,Pune,Maharashtra,India,Mobile,No,No,No,20,1,1
TXN100972,CUST1221,8319348918003814,42,Male,Restaurant,19113.93,2026-11-07,05:19:58,Madurai,Tamil Nadu,India,Mobile,No,No,Yes,2,4,1
TXN100973,CUST1754,1218527341146133,23,Female,Travel,54398.36,2026-01-28,02:20:14,Chennai,Tamil Nadu,India,Laptop,Yes,No,No,1,3,1
TXN100974,CUST1452,8110965984557663,65,Female,Travel,148193.6,2026-06-05,03:50:35,Madurai,Tamil Nadu,India,Mobile,Yes,No,No,11,1,1
TXN100975,CUST1057,6419106166910082,28,Female,Electronics,120019.27,2026-03-05,12:34:09,Mumbai,Maharashtra,India,Laptop,Yes,Yes,No,12,5,1
TXN100976,CUST1412,2699620834791005,54,Male,Electronics,99324.21,2026-11-21,20:59:59,Kochi,Kerala,India,Tablet,Yes,Yes,No,2,5,0
TXN100977,CUST1150,0074859724387129,40,Male,Restaurant,50234.83,2026-01-23,10:43:32,Chennai,Tamil Nadu,India,Laptop,No,Yes,No,2,2,0
TXN100978,CUST1178,2406547476950904,23,Female,Healthcare,58851.78,2026-12-19,08:13:02,Coimbatore,Tamil Nadu,India,Tablet,No,No,No,5,1,0
TXN100979,CUST1504,8887656993136062,26,Male,Fuel,148843.91,2026-04-10,17:24:00,Hyderabad,Telangana,India,Tablet,No,No,Yes,19,4,1
TXN100980,CUST1016,3803514895382944,22,Male,Restaurant,68967.24,2026-10-16,23:03:23,Bengaluru,Karnataka,India,POS,No,Yes,Yes,19,2,1
TXN100981,CUST1096,6730953267084886,70,Female,Travel,57030.68,2026-12-05,04:37:57,Madurai,Tamil Nadu,India,POS,Yes,Yes,Yes,18,0,0
TXN100982,CUST1114,8323530688568467,44,Female,ATM,2819.89,2026-07-24,08:20:51,Pune,Maharashtra,India,Laptop,No,No,No,19,2,1
TXN100983,CUST1589,7521353175559289,49,Female,ATM,106295.2,2026-05-22,02:43:04,Hyderabad,Telangana,India,Tablet,Yes,No,No,11,0,1
TXN100984,CUST1767,1997645349655156,37,Male,E-Commerce,60525.22,2026-09-29,19:27:15,Chennai,Tamil Nadu,India,Mobile,Yes,No,Yes,2,0,0
TXN100985,CUST1197,0159722422848349,28,Female,Healthcare,61560.96,2026-01-25,18:40:33,Hyderabad,Telangana,India,Tablet,Yes,Yes,Yes,9,0,0
TXN100986,CUST1202,4801537358667155,34,Female,Healthcare,132118.64,2026-06-26,07:37:09,Mumbai,Maharashtra,India,Mobile,No,No,No,13,5,1
TXN100987,CUST1718,2720536499119285,44,Female,Electronics,120462.78,2026-07-06,23:02:10,Coimbatore,Tamil Nadu,India,POS,No,Yes,Yes,1,5,1
TXN100988,CUST1510,7558212626439567,59,Female,Restaurant,112270.82,2026-01-02,14:35:39,Chennai,Tamil Nadu,India,Tablet,No,Yes,Yes,20,4,1
TXN100989,CUST1067,7755129441492531,45,Female,E-Commerce,81247.57,2026-09-24,21:48:15,Pune,Maharashtra,India,POS,No,No,No,15,3,1
TXN100990,CUST1359,6590705549434368,48,Female,Fuel,50476.03,2026-07-30,18:11:09,Chennai,Tamil Nadu,India,POS,Yes,No,No,8,2,0
TXN100991,CUST1355,3597710011547734,57,Female,Fashion,99498.69,2026-12-04,08:44:34,Delhi,Delhi,India,Laptop,Yes,No,No,15,4,1
TXN100992,CUST1345,6413547416855739,60,Female,Electronics,35706.2,2026-03-16,17:23:23,Kochi,Kerala,India,Mobile,No,No,No,16,2,1
TXN100993,CUST1514,1660284136233470,37,Male,Entertainment,15309.21,2026-07-25,18:28:40,Coimbatore,Tamil Nadu,India,POS,No,No,Yes,10,0,0
TXN100994,CUST1731,5950837456017039,70,Female,Fuel,2943.28,2026-08-24,11:39:43,Chennai,Tamil Nadu,India,Mobile,Yes,No,Yes,13,3,1
TXN100995,CUST1587,4907869285516215,55,Male,ATM,115609.03,2026-10-27,13:28:25,Bengaluru,Karnataka,India,POS,Yes,No,No,8,2,1
TXN100996,CUST1690,5896070722883413,32,Female,Fuel,113004.57,2026-11-10,00:04:17,Bengaluru,Karnataka,India,Mobile,No,No,Yes,16,5,1
TXN100997,CUST1318,9366357967148030,60,Male,Entertainment,101047.98,2026-04-27,11:49:40,Mumbai,Maharashtra,India,POS,Yes,No,Yes,17,1,1
TXN100998,CUST1351,2637941288669112,61,Male,Fashion,119524.75,2026-03-27,02:16:40,Madurai,Tamil Nadu,India,POS,Yes,No,Yes,4,4,1
TXN100999,CUST1501,8925946574465325,61,Female,Restaurant,42997.21,2026-02-09,03:33:06,Pune,Maharashtra,India,POS,Yes,Yes,No,15,1,0
